Date,AUDUSD=X_High,AUDUSD=X_Low,AUDUSD=X_Open,AUDUSD=X_Close,NOSMFSVL_High,NOSMFSVL_Low,NOSMFSVL_Open,NOSMFSVL_Close,GJGB10 Index_High,GJGB10 Index_Low,GJGB10 Index_Open,GJGB10 Index_Close,USDJPY=X_High,USDJPY=X_Low,USDJPY=X_Open,USDJPY=X_Close,USGG2YR Index_High,USGG2YR Index_Low,USGG2YR Index_Open,USGG2YR Index_Close,HG1 Comdty_High,HG1 Comdty_Low,HG1 Comdty_Open,HG1 Comdty_Close,USDBRL=X_High,USDBRL=X_Low,USDBRL=X_Open,USDBRL=X_Close,LHA Comdty_High,LHA Comdty_Low,LHA Comdty_Open,LHA Comdty_Close,CSA1 Comdty_High,CSA1 Comdty_Low,CSA1 Comdty_Open,CSA1 Comdty_Close,USDSEK=X_High,USDSEK=X_Low,USDSEK=X_Open,USDSEK=X_Close,CPI XYOY Index_High,CPI XYOY Index_Low,CPI XYOY Index_Open,CPI XYOY Index_Close,USGG10YR Index_High,USGG10YR Index_Low,USGG10YR Index_Open,USGG10YR Index_Close,JPY10Y Curncy_High,JPY10Y Curncy_Low,JPY10Y Curncy_Open,JPY10Y Curncy_Close,EURUSD=X_High,EURUSD=X_Low,EURUSD=X_Open,EURUSD=X_Close,US0003M Index_High,US0003M Index_Low,US0003M Index_Open,US0003M Index_Close,USDCHF=X_High,USDCHF=X_Low,USDCHF=X_Open,USDCHF=X_Close,NZDUSD=X_High,NZDUSD=X_Low,NZDUSD=X_Open,NZDUSD=X_Close,USDCAD=X_High,USDCAD=X_Low,USDCAD=X_Open,USDCAD=X_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Close,USDNOK=X_High,USDNOK=X_Low,USDNOK=X_Open,USDNOK=X_Close,GBPUSD=X_High,GBPUSD=X_Low,GBPUSD=X_Open,GBPUSD=X_Close
09-25-2001,,,,,,,,,0.021,0.01,0.011,0.016,117.779999,116.959999,117.540001,117.510002,0.1694,0.1552,0.1633,0.1653,258.65,253.05,254.3,256.55,,,,,,,,,,,,,10.8283,10.6709,10.7339,10.6834,,,,,0.7199,0.6625,0.669,0.7034,-1086.31,-1126.91,-1110.83,-1118.73,,,,,,,,0.3625,,,,,,,,,,,,,0.289643,0.274107,0.288214,0.2775,8.7935,8.6668,8.7855,8.6931,,,,
09-26-2001,,,,,,,,,0.013,0.005,0.011,0.012,118.080002,117.050003,117.519997,117.879997,0.1754,0.1532,0.1652,0.1633,257.15,248.1,248.6,255.55,,,,,,,,,,,,,10.798,10.6743,10.7559,10.7478,,,,,0.728,0.6478,0.7165,0.669,-1087.37,-1118.25,-1100.2,-1114.78,,,,,,,,0.37125,,,,,,,,,,,,,0.28375,0.266607,0.282321,0.270536,8.7635,8.6766,8.7276,8.7377,,,,
09-27-2001,,,,,,,,,0.017,0.001,0.006,0.014,120.010002,117.620003,117.879997,119.660004,0.1813,0.1612,0.1772,0.1652,250.3,245.5,248.35,248.95,,,,,,,,,,,,,10.8205,10.6734,10.7889,10.7054,,,,,0.832,0.723,0.8204,0.7263,-1091.34,-1148.63,-1134.09,-1100.45,,,,,,,,0.36925,,,,,,,,,,,,,0.28125,0.271429,0.272321,0.276964,8.8397,8.7365,8.7765,8.8275,,,,
09-28-2001,,,,,,,,,0.015,-0.004,0.0,0.005,119.75,118.650002,119.669998,119.480003,0.1833,0.135,0.141,0.1772,250.5,247.5,249.35,248.75,,,,,,,,,,,,,10.8389,10.6245,10.6692,10.6948,,,,,0.8702,0.8005,0.8702,0.8253,-1110.19,-1146.39,-1132.53,-1136.86,,,,,,,,0.3595,,,,,,,,,,,,,0.284107,0.274821,0.280536,0.276964,8.8959,8.8196,8.8663,8.8699,,,,
10-01-2001,,,,,,,,,0.005,-0.005,0.0,0.002,120.43,119.43,119.5,120.300003,0.1551,0.133,0.149,0.1451,249.75,245.9,246.8,249.1,,,,,,,,,,,,,10.712,10.5918,10.6494,10.6316,,,,,0.9304,0.8602,0.8985,0.8752,-1100.3,-1152.01,-1136.07,-1125.04,,,,,,,,0.358,,,,,,,,,,,,,0.285536,0.271964,0.276607,0.2775,8.896,8.8007,8.8673,8.8127,,,,
10-02-2001,,,,,,,,,0.01,0.0,0.006,0.004,121.110001,120.059998,120.309998,120.610001,0.165,0.143,0.1569,0.147,247.75,242.35,243.0,247.05,,,,,,,,,,,,,10.7295,10.5955,10.6566,10.6491,,,,,0.9555,0.7969,0.8168,0.8951,-1121.99,-1180.67,-1166.18,-1136.07,,,,,,,,0.37413,,,,,,,,,,,,,0.282679,0.265714,0.275536,0.26875,8.8457,8.77,8.8114,8.7857,,,,
10-03-2001,,,,,,,,,0.011,0.0,0.005,0.008,121.449997,120.419998,120.550003,120.580002,0.1669,0.139,0.1569,0.1589,245.85,239.15,240.5,242.55,,,,,,,,,,,,,10.6564,10.5619,10.5964,10.6171,,,,,0.8267,0.7343,0.7524,0.8234,-1152.66,-1190.59,-1172.22,-1166.18,,,,,,,,0.37663,,,,,,,,,,,,,0.274286,0.264821,0.266964,0.2675,8.8565,8.7573,8.7758,8.8339,,,,
10-04-2001,,,,,,,,,0.008,-0.004,-0.003,0.002,120.830002,120.169998,120.599998,120.470001,0.1848,0.1589,0.1708,0.1589,242.45,238.35,238.75,241.35,,,,,,,,,,,,,10.6689,10.554,10.585,10.6532,,,,,0.7689,0.6836,0.6901,0.7458,-1163.75,-1222.73,-1198.0,-1173.72,,,,,,,,0.3805,,,,,,,,,,,,,0.290179,0.267679,0.274107,0.283571,8.8477,8.7765,8.8295,8.7904,,,,
10-05-2001,,,,,,,,,0.002,-0.01,0.001,0.0,120.660004,119.910004,120.5,120.470001,0.1807,0.1369,0.1588,0.1747,242.05,237.55,242.05,240.25,,,,,,,,,,,,,10.6635,10.5575,10.6353,10.5698,,,,,0.6868,0.6461,0.6477,0.6852,-1159.0,-1202.24,-1195.93,-1198.0,,,,,,,,0.38563,,,,,,,,,,,,,0.288393,0.267679,0.275,0.288214,8.8051,8.751,8.7729,8.7729,,,,
10-08-2001,,,,,,,,,,,,,120.199997,119.580002,120.110001,119.720001,,,,,245.65,240.25,240.25,243.85,,,,,,,,,,,,,10.6311,10.5255,10.5495,10.5602,,,,,,,,,,,,,,,,,,,,0.39238,,,,,,,,,,,,,0.291964,0.276786,0.278036,0.289286,8.784,8.7244,8.7322,8.7445,,,,
10-09-2001,,,,,,,,,0.007,-0.005,0.001,0.001,120.330002,119.699997,119.75,120.199997,0.1608,0.1032,0.1309,0.1568,241.3,239.0,239.25,240.9,,,,,,,,,,,,,10.576,10.4728,10.5146,10.5534,,,,,0.6852,0.6364,0.638,0.6591,-1158.24,-1196.55,-1192.01,-1191.77,,,,,,,,0.424,,,,,,,,,,,,,0.289286,0.279107,0.286607,0.285714,8.7572,8.6969,8.7271,8.7453,,,,
10-10-2001,,,,,,,,,0.009,0.0,0.002,0.006,120.580002,119.730003,120.199997,120.260002,0.1824,0.125,0.1704,0.1388,246.8,244.65,246.8,245.2,,,,,,,,,,,,,10.6068,10.5133,10.5687,10.5937,,,,,0.6851,0.6412,0.6819,0.6526,-1174.96,-1214.74,-1203.0,-1190.51,,,,,,,,0.4335,,,,,,,,,,,,,0.300893,0.284821,0.2875,0.300357,8.7857,8.7054,8.7443,8.7757,,,,
10-11-2001,,,,,,,,,0.011,-0.004,0.001,0.006,121.660004,120.07,120.209999,121.400002,0.1981,0.1744,0.1863,0.1784,247.0,241.0,241.0,246.75,,,,,,,,,,,,,10.6102,10.5021,10.5445,10.5089,,,,,0.7113,0.6688,0.6933,0.69,-1185.0,-1235.23,-1221.0,-1203.0,,,,,,,,0.43463,,,,,,,,,,,,,0.316786,0.300893,0.302143,0.316786,8.8367,8.7459,8.757,8.7991,,,,
10-12-2001,,,,,,,,,0.006,-0.011,0.001,-0.007,121.760002,120.690002,121.370003,121.220001,0.1961,0.1743,0.1783,0.1882,243.2,241.05,243.2,242.3,,,,,,,,,,,,,10.5824,10.4168,10.5565,10.4233,,,,,0.7276,0.6574,0.6867,0.6819,-1208.98,-1248.27,-1223.5,-1221.0,,,,,,,,0.44763,,,,,,,,,,,,,0.322857,0.301071,0.309107,0.321607,8.8286,8.7233,8.8079,8.7328,,,,
10-15-2001,,,,,,,,,0.005,-0.01,0.001,0.001,121.139999,120.449997,120.900002,120.800003,0.194,0.1762,0.1822,0.1822,242.6,236.5,236.55,240.5,,,,,,,,,,,,,10.4918,10.4155,10.4507,10.4588,,,,,0.7063,0.6526,0.6542,0.6965,-1213.58,-1262.78,-1255.71,-1226.5,,,,,,,,0.474,,,,,,,,,,,,,0.328214,0.320536,0.320536,0.32125,8.7892,8.7134,8.7571,8.7656,,,,
10-16-2001,,,,,,,,,0.004,-0.009,-0.005,-0.002,121.889999,120.580002,120.82,121.269997,0.2038,0.1801,0.1917,0.19,235.6,233.2,235.6,233.35,,,,,,,,,,,,,10.525,10.4156,10.4668,10.4662,,,,,0.672,0.6234,0.6704,0.6591,-1222.98,-1266.55,-1247.0,-1252.0,,,,,,,,0.50088,,,,,,,,,,,,,0.325,0.317321,0.323036,0.321607,8.819,8.7546,8.7766,8.7953,,,,
10-17-2001,,,,,,,,,0.005,-0.01,-0.006,0.001,121.790001,120.730003,121.279999,121.220001,0.1995,0.174,0.1916,0.1956,235.7,232.4,235.7,235.1,,,,,,,,,,,,,10.4858,10.389,10.4348,10.4682,,,,,0.6801,0.6525,0.6769,0.672,-1225.0,-1264.38,-1250.0,-1244.15,,,,,,,,0.54088,,,,,,,,,,,,,0.32875,0.302857,0.3275,0.303393,8.8268,8.7456,8.8007,8.8017,,,,
10-18-2001,,,,,,,,,0.012,-0.009,0.011,0.002,121.459999,120.730003,121.220001,121.139999,0.2131,0.1896,0.2112,0.2014,237.4,234.9,234.95,234.9,,,,,,,,,,,,,10.5474,10.4502,10.5316,10.4846,,,,,0.7176,0.6671,0.685,0.6801,-1231.31,-1267.0,-1238.99,-1250.0,,,,,,,,0.55613,,,,,,,,,,,,,0.325536,0.30875,0.30875,0.321429,8.8465,8.7845,8.8096,8.8104,,,,
10-19-2001,,,,,,,,,0.015,0.004,0.007,0.014,121.349998,120.790001,121.099998,121.169998,0.2229,0.1955,0.221,0.2112,238.45,233.5,238.0,236.05,,,,,,,,,,,,,10.5889,10.4547,10.4847,10.5396,,,,,0.7437,0.6866,0.7241,0.6882,-1213.91,-1270.63,-1240.55,-1238.99,,,,,,,,0.68663,,,,,,,,,,,,,0.328571,0.319286,0.320357,0.326786,8.9028,8.8072,8.8659,8.8631,,,,
10-22-2001,,,,,,,,,0.006,-0.013,-0.004,-0.001,122.57,121.25,121.279999,122.379997,0.2406,0.2141,0.2205,0.2223,242.75,237.3,240.9,238.2,,,,,,,,,,,,,10.7096,10.5205,10.5752,10.6703,,,,,0.7421,0.6331,0.6412,0.7257,-1238.74,-1283.5,-1269.71,-1241.0,,,,,,,,0.76013,,,,,,,,,,,,,0.340536,0.323036,0.325179,0.339643,8.9606,8.8473,8.8894,8.9385,,,,
10-23-2001,,,,,,,,,0.005,-0.015,-0.006,0.005,123.019997,122.199997,122.339996,122.510002,0.2272,0.2083,0.2252,0.2245,242.25,239.9,240.25,240.85,,,,,,,,,,,,,10.725,10.6284,10.6723,10.6384,,,,,0.6476,0.5879,0.6234,0.6428,-1213.5,-1277.87,-1266.7,-1276.5,,,,,,,,0.84075,,,,,,,,,,,,,0.346786,0.319107,0.341429,0.323929,8.9605,8.9117,8.924,8.9309,,,,
10-24-2001,,,,,,,,,-0.016,-0.04,-0.03,-0.019,122.959999,122.279999,122.540001,122.809998,0.2252,0.2032,0.2052,0.2191,239.05,234.05,234.05,238.55,,,,,,,,,,,,,10.6701,10.5831,10.6572,10.6073,,,,,0.6428,0.6024,0.6428,0.6218,-1241.5,-1302.72,-1280.0,-1247.5,,,,,,,,0.88713,,,,,,,,,,,,,0.340893,0.316964,0.3225,0.338393,8.9383,8.8784,8.9138,8.9056,,,,
10-25-2001,,,,,,,,,-0.03,-0.052,-0.045,-0.03,123.349998,122.410004,122.800003,122.879997,0.2193,0.1911,0.2034,0.2133,237.1,233.5,234.0,235.25,,,,,,,,,,,,,10.6466,10.5435,10.607,10.59,,,,,0.6703,0.6331,0.6654,0.6525,-1258.12,-1295.2,-1261.0,-1280.0,,,,,,,,0.99138,,,,,,,,,,,,,0.34375,0.324286,0.329286,0.342679,8.9522,8.885,8.9179,8.9306,,,,
10-26-2001,,,,,,,,,-0.037,-0.052,-0.043,-0.038,123.25,122.379997,122.860001,122.650002,0.2095,0.1833,0.1996,0.2034,234.15,231.8,233.7,234.1,,,,,,,,,,,,,10.6582,10.5291,10.5549,10.5848,,,,,0.7241,0.6588,0.7099,0.6651,-1255.5,-1290.37,-1260.55,-1261.5,,,,,,,,1.02025,,,,,,,,,,,,,0.34375,0.3325,0.336786,0.333393,8.9409,8.8984,8.9081,8.9045,,,,
10-29-2001,,,,,,,,,-0.002,-0.038,-0.007,-0.035,122.760002,121.82,122.760002,121.889999,0.2059,0.1916,0.1999,0.2016,232.7,228.95,230.65,232.4,,,,,,,,,,,,,10.5941,10.4705,10.5372,10.5298,,,,,0.7243,0.6701,0.691,0.7099,-1259.48,-1293.72,-1274.43,-1260.55,,,,,,,,1.043,,,,,,,,,,,,,0.333393,0.314286,0.331607,0.314821,8.9203,8.806,8.8696,8.8121,,,,
10-30-2001,,,,,,,,,-0.011,-0.04,-0.027,-0.016,122.190002,121.540001,121.910004,122.120003,0.2346,0.1898,0.2226,0.2019,234.7,229.75,234.7,231.85,,,,,,,,,,,,,10.6319,10.5276,10.5916,10.6041,,,,,0.6847,0.6038,0.6393,0.6831,-1256.05,-1275.5,-1260.5,-1269.91,,,,,,,,1.09763,,,,,,,,,,,,,0.321429,0.304643,0.310357,0.314286,8.8409,8.7713,8.8258,8.8219,,,,
10-31-2001,,,,,,,,,0.01,-0.009,0.007,0.008,122.629997,121.610001,122.120003,122.400002,0.2106,0.1826,0.1949,0.2066,240.8,234.45,238.65,235.4,,,,,,,,,,,,,10.719,10.572,10.5964,10.6712,,,,1.6,0.7156,0.6187,0.6839,0.6409,-1248.64,-1301.0,-1267.95,-1261.96,,,,,,,,1.109,,,,,,,,,,,,,0.328571,0.311429,0.316607,0.313571,8.9076,8.8078,8.828,8.89,,,,
11-01-2001,,,,,,,,,0.01,-0.01,0.007,0.002,122.410004,121.32,122.400002,121.970001,0.219,0.1869,0.2151,0.1969,239.55,233.4,234.4,237.45,,,,,,,,,,,,,10.6799,10.4791,10.612,10.5585,,,,,0.7413,0.6443,0.6553,0.703,-1249.48,-1291.03,-1259.5,-1268.2,,,,,,,,1.13525,,,,,,,,,,,,,0.335357,0.308036,0.315179,0.331964,8.8971,8.7517,8.8648,8.8289,,,,
11-02-2001,,,,,,,,,0.028,0.01,0.018,0.022,122.010002,121.389999,121.970001,121.620003,0.2532,0.2151,0.2432,0.219,237.45,232.9,234.85,234.55,,,,,,,,,,,,,10.6082,10.5119,10.5282,10.5873,,,,,0.6762,0.6334,0.6334,0.6619,-1219.01,-1266.5,-1248.82,-1260.5,,,,,,,,1.13488,,,,,,,,,,,,,0.336786,0.324286,0.330714,0.331607,8.8512,8.7846,8.7987,8.8467,,,,
11-05-2001,,,,,,,,,0.032,0.014,0.031,0.022,122.120003,121.489998,121.669998,121.559998,0.2472,0.2133,0.2215,0.2452,238.55,231.65,235.5,235.0,,,,,,,,,,,,,10.6354,10.5588,10.6108,10.5651,,,,,0.6495,0.5926,0.5989,0.6336,-1246.99,-1277.53,-1271.22,-1248.91,,,,,,,,1.17613,,,,,,,,,,,,,0.34375,0.332321,0.336429,0.340536,8.8938,8.8232,8.8649,8.8272,,,,
11-06-2001,,,,,,,,,0.027,0.007,0.013,0.027,121.68,120.93,121.550003,121.169998,0.256,0.2056,0.254,0.2254,236.3,228.85,230.8,233.7,,,,,,,,,,,,,10.5955,10.5251,10.548,10.5787,,,,,0.6465,0.5913,0.6266,0.6118,-1257.46,-1305.5,-1305.0,-1267.5,,,,,,,,1.21888,,,,,,,,,,,,,0.350357,0.330893,0.338571,0.349464,8.8862,8.8157,8.8329,8.8787,,,,
11-07-2001,,,,,,,,,0.026,0.0,0.013,0.017,121.230003,120.68,121.160004,121.160004,0.2817,0.2362,0.2601,0.252,233.95,227.2,228.45,231.2,,,,,,,,,,,,,10.6196,10.4627,10.5265,10.4954,,,,,0.6472,0.5794,0.6221,0.6393,-1281.0,-1345.0,-1310.64,-1304.5,,,,,,,,1.31138,,,,,,,,,,,,,0.359464,0.345179,0.3475,0.349821,8.8746,8.7945,8.8176,8.8289,,,,
11-08-2001,,,,,,,,,0.041,0.014,0.02,0.014,121.360001,119.75,121.150002,120.120003,0.2997,0.2581,0.2662,0.2601,229.35,221.05,225.1,229.0,,,,,,,,,,,,,10.5499,10.4312,10.4754,10.5422,,,,,0.6395,0.5797,0.6095,0.6269,-1306.0,-1375.5,-1331.99,-1310.64,,,,,,,,1.31988,,,,,,,,,,,,,0.355179,0.331607,0.350536,0.334107,8.9082,8.7765,8.8312,8.8562,,,,
11-09-2001,,,,,,,,,0.031,0.009,0.021,0.03,120.510002,120.019997,120.129997,120.220001,0.2682,0.2289,0.2289,0.2622,231.35,214.95,230.6,222.95,,,,,,,,,,,,,10.602,10.4992,10.5862,10.5105,,,,,0.67,0.5925,0.6621,0.6129,-1309.73,-1361.5,-1327.5,-1331.99,,,,,,,,1.35238,,,,,,,,,,,,,0.34375,0.33125,0.332143,0.334107,8.8884,8.7939,8.8636,8.7969,,,,
11-12-2001,,,,,,,,,0.028,-0.004,0.013,0.023,120.830002,119.690002,120.330002,120.57,,,,,235.5,229.4,234.6,232.0,,,,,,,,,,,,,10.5599,10.4481,10.5329,10.5395,,,,,,,,,-1287.0,-1328.0,-1314.06,-1327.0,,,,,,,,1.38738,,,,,,,,,,,,,0.342321,0.320714,0.333214,0.334821,8.8639,8.7758,8.8239,8.8614,,,,
11-13-2001,,,,,,,,,0.027,-0.003,0.011,0.018,121.769997,120.480003,120.580002,121.419998,0.2407,0.2013,0.2236,0.2289,235.8,231.15,231.25,234.45,,,,,,,,,,,,,10.6365,10.5407,10.5725,10.6287,,,,,0.6621,0.5992,0.6039,0.6605,-1291.33,-1377.9,-1319.14,-1309.35,,,,,,,,1.373,,,,,,,,,,,,,0.34625,0.334107,0.340714,0.345893,8.9594,8.8518,8.8825,8.9306,,,,
11-14-2001,,,,,,,,,0.038,0.005,0.026,0.017,122.0,121.360001,121.389999,121.529999,0.2314,0.1963,0.1983,0.2255,231.9,228.65,229.8,229.1,,,,,,,,,,,,,10.6298,10.5632,10.6047,10.5791,,,,,0.6197,0.5773,0.6031,0.6008,-1292.44,-1357.0,-1348.78,-1319.14,,,,,,,,1.4365,,,,,,,,,,,,,0.355357,0.341964,0.349821,0.350179,8.935,8.888,8.9192,8.9183,,,,
11-15-2001,,,,,,,,,0.041,0.008,0.014,0.024,122.480003,121.480003,121.529999,122.449997,0.2493,0.2061,0.2338,0.2061,233.0,227.7,233.0,229.6,,,,,,,,,,,,,10.6366,10.5225,10.5539,10.5564,,,,,0.6361,0.5889,0.619,0.6015,-1336.26,-1416.51,-1400.61,-1348.78,,,,,,,,1.4505,,,,,,,,,,,,,0.355357,0.343393,0.347321,0.347321,8.9733,8.8939,8.9418,8.9647,,,,
11-16-2001,,,,,,,,,0.021,0.001,0.007,0.019,122.93,121.970001,122.449997,122.870003,0.2534,0.2044,0.2164,0.2455,233.55,230.8,231.55,232.95,,,,,,,,,,,,,10.6224,10.5353,10.5866,10.6059,,,,,0.6363,0.5454,0.5769,0.619,-1375.15,-1436.25,-1390.0,-1400.61,,,,,,,,1.43338,,,,,,,,,,,,,0.344464,0.328571,0.344107,0.33875,8.9806,8.9319,8.9525,8.9543,,,,
11-19-2001,,,,,,,,,0.025,-0.006,-0.005,0.023,123.5,122.75,122.889999,123.080002,0.2711,0.2183,0.2359,0.2281,235.25,226.35,230.05,230.25,,,,,,,,,,,,,10.7027,10.6109,10.6391,10.6423,,,,,0.6211,0.5394,0.6101,0.5691,-1332.0,-1391.5,-1367.34,-1390.5,,,,,,,,1.45013,,,,,,,,,,,,,0.358036,0.338571,0.339286,0.357143,9.0518,8.9598,8.9979,9.0084,,,,
11-20-2001,,,,,,,,,0.021,-0.01,-0.001,-0.008,123.209999,122.459999,123.129997,122.57,0.2927,0.2301,0.2848,0.2418,228.85,224.65,227.15,225.95,,,,,,,,,,,,,10.668,10.5806,10.6368,10.6521,,,,,0.648,0.6053,0.6402,0.6053,,,,,,,,,,,,1.37463,,,,,,,,,,,,,0.360714,0.348214,0.353929,0.34875,9.0055,8.9304,8.9807,8.9425,,,,
11-21-2001,,,,,,,,,0.036,-0.013,0.021,-0.007,123.389999,122.5,122.629997,123.150002,0.3201,0.2594,0.3142,0.2927,228.75,224.25,224.9,226.0,,,,,,,,,,,,,10.7315,10.6572,10.6859,10.6905,,,,,0.6882,0.5852,0.6708,0.6417,-1325.87,-1390.5,-1326.02,-1368.41,,,,,,,,1.267,,,,,,,,,,,,,0.353571,0.343929,0.350179,0.351429,9.0128,8.9559,8.9678,8.9779,,,,
11-22-2001,,,,,,,,,0.027,-0.004,0.016,0.013,124.0,122.940002,123.120003,123.949997,,,,,,,,,,,,,,,,,,,,,10.7066,10.6626,10.6768,10.6804,,,,,,,,,-1308.49,-1416.66,-1400.38,-1326.77,,,,,,,,1.23238,,,,,,,,,,,,,,,,,9.0096,8.971,8.9796,8.9954,,,,
11-23-2001,,,,,,,,,,,,,124.459999,123.629997,123.959999,124.279999,0.3828,0.3083,0.3475,0.3299,,,,,,,,,,,,,,,,,10.7192,10.6207,10.6582,10.6433,,,,,0.655,0.5922,0.6363,0.6267,,,,,,,,,,,,1.21563,,,,,,,,,,,,,0.35625,0.349464,0.351964,0.354286,9.064,8.9625,8.9786,9.0351,,,,
11-26-2001,,,,,,,,,0.043,0.013,0.031,0.022,124.389999,123.779999,124.360001,124.050003,0.4057,0.2871,0.3123,0.3715,231.75,221.85,222.0,227.25,,,,,,,,,,,,,10.6452,10.5757,10.6014,10.6066,,,,,0.7488,0.6159,0.7425,0.6316,-1396.1,-1506.04,-1498.67,-1400.38,,,,,,,,1.20413,,,,,,,,,,,,,0.384821,0.355,0.356071,0.381607,9.06,8.9907,9.0329,9.0415,,,,
11-27-2001,,,,,,,,,0.044,-0.006,-0.001,0.019,124.57,123.660004,124.059998,123.970001,0.3283,0.2281,0.2834,0.3123,222.9,218.2,218.85,221.75,,,,,,,,,,,,,10.66,10.57,10.6058,10.5976,,,,,0.7729,0.7266,0.7713,0.752,-1476.49,-1533.0,-1514.73,-1498.67,,,,,,,,1.19513,,,,,,,,,,,,,0.384286,0.366071,0.378571,0.375,9.0588,9.0014,9.0486,9.011,,,,
11-28-2001,,,,,,,,,0.032,0.003,0.006,0.017,123.989998,122.970001,123.879997,123.150002,0.4358,0.2874,0.4358,0.3134,223.15,217.05,222.05,219.25,,,,,,,,,,,,,10.6856,10.577,10.6194,10.6542,,,,,0.7713,0.7109,0.7222,0.7713,-1500.41,-1590.5,-1562.49,-1514.73,,,,,,,,1.11575,,,,,,,,,,,,,0.37875,0.364464,0.372321,0.366607,9.0129,8.9385,8.9752,8.9567,,,,
11-29-2001,,,,,,,,,0.056,-0.004,0.056,0.002,123.940002,122.809998,123.120003,123.940002,0.5509,0.3327,0.4896,0.4507,223.6,215.05,217.2,221.85,,,,,,,,,,,,,10.7094,10.6213,10.6772,10.691,,,,,0.7834,0.7096,0.7818,0.7191,-1498.98,-1621.0,-1529.38,-1562.07,,,,,,,,1.05188,,,,,,,,,,,,,0.369643,0.360536,0.367857,0.364643,8.9915,8.9046,8.9428,8.978,,,,
11-30-2001,,,,,,,,,0.065,0.023,0.039,0.05,124.150002,122.779999,123.949997,123.449997,0.5537,0.4117,0.4586,0.5337,222.2,215.45,221.6,217.45,,,,,,,,,,,,,10.6965,10.632,10.6569,10.6587,,,,1.6,0.777,0.6914,0.7153,0.7722,-1425.0,-1523.4,-1446.39,-1519.63,,,,,,,,0.88938,,,,,,,,,,,,,0.382857,0.361607,0.365536,0.380357,8.9887,8.9007,8.9686,8.9209,,,,
12-03-2001,,,,,,,,,0.073,0.023,0.073,0.041,124.279999,123.230003,123.309998,124.279999,0.5145,0.3409,0.3599,0.4925,224.8,216.55,216.55,222.8,,,,,,,,,,,,,10.762,10.6442,10.7165,10.7061,,,,,0.782,0.6761,0.6934,0.7122,-1378.96,-1466.5,-1418.67,-1446.39,,,,,,,,0.84313,,,,,,,,,,,,,0.38,0.367857,0.376071,0.375893,8.9868,8.9054,8.9269,8.9593,,,,
12-04-2001,,,,,,,,,0.109,0.052,0.063,0.07,124.370003,123.599998,124.290001,124.139999,0.3897,0.2617,0.2994,0.3599,217.5,213.55,214.65,215.55,,,,,,,,,,,,,10.7397,10.6156,10.6464,10.6345,,,,,0.6824,0.6088,0.6088,0.6698,-1354.91,-1395.0,-1376.41,-1391.92,,,,,,,,0.7405,,,,,,,,,,,,,0.402857,0.37,0.375893,0.4,8.9916,8.9425,8.9651,8.9644,,,,
12-05-2001,,,,,,,,,0.125,0.043,0.068,0.083,124.510002,123.940002,124.139999,124.160004,0.5361,0.4206,0.4671,0.4903,219.0,219.0,219.0,219.7,,,,,,,,,,,,,10.6669,10.5528,10.5742,10.5606,,,,,0.6198,0.5667,0.6079,0.5948,-1361.68,-1409.84,-1399.45,-1376.41,,,,,,,,0.7725,,,,,,,,,,,,,0.429107,0.395893,0.399286,0.424286,9.0236,8.9355,8.949,8.9874,,,,
12-06-2001,,,,,,,,,0.083,0.017,0.023,0.081,124.93,123.739998,124.169998,124.550003,0.5096,0.3502,0.5017,0.481,221.8,219.0,219.0,220.8,,,,,,,,,,,,,10.5821,10.4509,10.5437,10.4805,,,,,0.633,0.5645,0.5692,0.597,-1387.5,-1443.53,-1442.0,-1396.37,,,,,,,,0.78413,,,,,,,,,,,,,0.419643,0.395357,0.419286,0.406786,9.0169,8.9185,9.0064,8.9302,,,,
12-07-2001,,,,,,,,,0.029,-0.007,0.019,0.018,125.739998,124.459999,124.57,125.489998,0.5274,0.4106,0.4887,0.5195,221.05,217.45,220.85,223.4,,,,,,,,,,,,,10.518,10.4476,10.4833,10.4774,,,,,0.6726,0.5661,0.6616,0.5832,-1424.5,-1457.0,-1433.13,-1442.0,,,,,,,,0.76813,,,,,,,,,,,,,0.405536,0.392857,0.401071,0.4025,8.9807,8.9147,8.9522,8.9697,,,,
12-10-2001,,,,,,,,,0.044,-0.015,0.022,0.017,126.379997,125.510002,125.690002,125.949997,0.5421,0.3869,0.448,0.5342,223.15,215.1,215.1,219.75,,,,,,,,,,,,,10.5645,10.4721,10.5072,10.5023,,,,,0.7264,0.6475,0.7169,0.6695,-1419.0,-1467.38,-1440.25,-1433.13,,,,,,,,0.896,,,,,,,,,,,,,0.410536,0.396964,0.398036,0.4025,9.0395,8.9496,8.9754,8.983,,,,
12-11-2001,,,,,,,,,0.061,-0.036,-0.014,0.054,126.300003,125.639999,125.959999,125.830002,0.4224,0.2452,0.2974,0.381,212.55,210.5,211.35,211.95,,,,,,,,,,,,,10.5585,10.4788,10.5029,10.5056,,,,,0.7264,0.5962,0.6589,0.7264,-1395.49,-1456.5,-1409.05,-1440.25,,,,,,,,0.99888,,,,,,,,,,,,,0.408036,0.386607,0.404821,0.388929,9.0161,8.9511,8.9886,8.9558,,,,
